# 1+z    dxHI/dt [s^-1]    dxHeI/dt [s^-1]    dxHeII/dt [s^-1]


59

1.000000000000000000e+00 6.060000000000000179e-14 3.030000000000000090e-14 1.100000000000000125e-15
1.049099999999999921e+00 7.430000000000000905e-14 3.760000000000000513e-14 1.320000000000000150e-15
1.100999999999999979e+00 9.080000000000000185e-14 4.630000000000000214e-14 1.590000000000000198e-15
1.155000000000000027e+00 1.100000000000000109e-13 5.680000000000000157e-14 1.900000000000000108e-15
1.211000000000000076e+00 1.340000000000000096e-13 6.939999999999999963e-14 2.260000000000000042e-15
1.270999999999999908e+00 1.610000000000000208e-13 8.440000000000001145e-14 2.690000000000000323e-15
1.332999999999999963e+00 1.940000000000000064e-13 1.020000000000000071e-13 3.190000000000000165e-15
1.399000000000000021e+00 2.310000000000000254e-13 1.230000000000000060e-13 3.770000000000000123e-15
1.467999999999999972e+00 2.750000000000000399e-13 1.460000000000000090e-13 4.430000000000000593e-15
1.540000000000000036e+00 3.240000000000000331e-13 1.740000000000000159e-13 5.169999999999999995e-15
1.614999999999999991e+00 3.810000000000000426e-13 2.050000000000000100e-13 6.000000000000000466e-15
1.694999999999999840e+00 4.430000000000000309e-13 2.390000000000000418e-13 6.900000000000000102e-15
1.778000000000000025e+00 5.130000000000000355e-13 2.770000000000000314e-13 7.880000000000000249e-15
1.864999999999999991e+00 5.880000000000000189e-13 3.190000000000000039e-13 8.910000000000000026e-15
1.956999999999999851e+00 6.690000000000000776e-13 3.630000000000000183e-13 9.970000000000000684e-15
2.049999999999999822e+00 7.530000000000000226e-13 4.080000000000000285e-13 1.100000000000000046e-14
2.149999999999999911e+00 8.380000000000000643e-13 4.540000000000000345e-13 1.190000000000000010e-14
2.259999999999999787e+00 9.220000000000001103e-13 4.989999999999999942e-13 1.270000000000000047e-14
2.370000000000000107e+00 9.999999999999999799e-13 5.390000000000000257e-13 1.320000000000000150e-14
2.490000000000000213e+00 1.070000000000000086e-12 5.740000000000000785e-13 1.330000000000000076e-14
2.610000000000000320e+00 1.130000000000000032e-12 6.010000000000000645e-13 1.300000000000000140e-14
2.740000000000000213e+00 1.170000000000000063e-12 6.190000000000000887e-13 1.240000000000000112e-14
2.870000000000000107e+00 1.200000000000000137e-12 6.290000000000000461e-13 1.150000000000000149e-14
3.009999999999999787e+00 1.210000000000000095e-12 6.280000000000000504e-13 1.040000000000000018e-14
3.160000000000000142e+00 1.210000000000000095e-12 6.169999999999999963e-13 8.920000000000001372e-15
3.319999999999999840e+00 1.200000000000000137e-12 5.960000000000000858e-13 7.230000000000001126e-15
3.479999999999999982e+00 1.170000000000000063e-12 5.660000000000000116e-13 5.300000000000000136e-15
3.649999999999999911e+00 1.120000000000000074e-12 5.300000000000000641e-13 3.170000000000000234e-15
3.830000000000000071e+00 1.070000000000000086e-12 4.930000000000000198e-13 1.210000000000000137e-15
4.019999999999999574e+00 1.020000000000000097e-12 4.610000000000000551e-13 4.260000000000000690e-16
4.209999999999999964e+00 9.680000000000001162e-13 4.330000000000000230e-13 2.100000000000000104e-16
4.419999999999999929e+00 9.180000000000001273e-13 4.090000000000000243e-13 1.349999999999999996e-16
4.640000000000000568e+00 8.730000000000000162e-13 3.900000000000000043e-13 9.560000000000001516e-17
4.870000000000000107e+00 8.340000000000000814e-13 3.750000000000000177e-13 7.040000000000000750e-17
5.110000000000000320e+00 8.020000000000000158e-13 3.650000000000000098e-13 5.300000000000000456e-17
5.360000000000000320e+00 7.770000000000000213e-13 3.600000000000000311e-13 4.040000000000000073e-17
5.620000000000000107e+00 7.580000000000001023e-13 3.590000000000000354e-13 2.980000000000000475e-17
5.889999999999999680e+00 7.450000000000000567e-13 3.610000000000000269e-13 2.210000000000000104e-17
