#z_dep	log10E	z_inj	T_Elec	T_Phot
44.44910	6.95433	180.97400	0.00002	0.00007
44.44910	6.95433	197.57200	0.00001	0.00007
44.44910	6.95433	215.69200	0.00001	0.00007
44.44910	6.95433	235.47500	0.00001	0.00007
44.44910	6.95433	257.07100	0.00001	0.00006
44.44910	6.95433	280.64900	0.00000	0.00006
44.44910	6.95433	306.38900	0.00000	0.00005
44.44910	6.95433	334.48900	0.00000	0.00005
44.44910	6.95433	365.16700	0.00000	0.00004
44.44910	6.95433	398.65900	0.00000	0.00003
44.44910	6.95433	435.22200	0.00001	0.00003
44.44910	6.95433	475.13900	0.00001	0.00002
44.44910	6.95433	518.71700	0.00001	0.00002
44.44910	6.95433	566.29100	0.00001	0.00001
44.44910	6.95433	618.22900	0.00000	0.00001
44.44910	6.95433	674.93000	0.00000	0.00001
44.44910	6.95433	736.83200	0.00000	0.00000
44.44910	6.95433	804.41100	0.00000	0.00000
44.44910	6.95433	878.18800	0.00000	0.00000
44.44910	6.95433	958.73200	0.00000	0.00000
44.44910	6.95433	1046.66000	0.00000	0.00000
44.44910	6.95433	1142.66000	0.00000	0.00000
44.44910	6.95433	1247.46000	0.00000	0.00000
44.44910	6.95433	1361.87000	0.00000	0.00000
44.44910	6.95433	1486.77000	0.00000	0.00000
44.44910	6.95433	1623.13000	0.00000	0.00000
44.44910	6.95433	1772.00000	0.00000	0.00000
44.44910	6.95433	1934.52000	0.00000	0.00000
44.44910	6.95433	2111.95000	0.00000	0.00000
44.44910	6.95433	2305.65000	0.00000	0.00000
44.44910	6.95433	2517.11000	0.00000	0.00000
44.44910	6.95433	2747.97000	0.00000	0.00000
44.44910	7.18686	11.91840	0.00000	0.00000
44.44910	7.18686	13.01150	0.00000	0.00000
44.44910	7.18686	14.20490	0.00000	0.00000
44.44910	7.18686	15.50770	0.00000	0.00000
44.44910	7.18686	16.93000	0.00000	0.00000
44.44910	7.18686	18.48280	0.00000	0.00000
44.44910	7.18686	20.17790	0.00000	0.00000
44.44910	7.18686	22.02860	0.00000	0.00000
44.44910	7.18686	24.04890	0.00000	0.00000
44.44910	7.18686	26.25460	0.00000	0.00000
44.44910	7.18686	28.66250	0.00000	0.00000
44.44910	7.18686	31.29130	0.00000	0.00000
44.44910	7.18686	34.16130	0.00000	0.00000
44.44910	7.18686	37.29440	0.00000	0.00000
44.44910	7.18686	40.71490	0.00000	0.00000
44.44910	7.18686	44.44910	0.15955	0.00032
44.44910	7.18686	48.52570	0.00007	0.00063
44.44910	7.18686	52.97630	0.00007	0.00056
44.44910	7.18686	57.83510	0.00006	0.00049
44.44910	7.18686	63.13940	0.00006	0.00042
44.44910	7.18686	68.93030	0.00006	0.00036
44.44910	7.18686	75.25230	0.00005	0.00031
44.44910	7.18686	82.15410	0.00005	0.00026
44.44910	7.18686	89.68890	0.00004	0.00021
44.44910	7.18686	97.91480	0.00004	0.00018
44.44910	7.18686	106.89500	0.00003	0.00015
44.44910	7.18686	116.69900	0.00003	0.00012
44.44910	7.18686	127.40200	0.00002	0.00009
44.44910	7.18686	139.08700	0.00002	0.00008
44.44910	7.18686	151.84400	0.00002	0.00007
44.44910	7.18686	165.77000	0.00001	0.00006
44.44910	7.18686	180.97400	0.00001	0.00005
44.44910	7.18686	197.57200	0.00001	0.00005
44.44910	7.18686	215.69200	0.00001	0.00004
44.44910	7.18686	235.47500	0.00000	0.00004
44.44910	7.18686	257.07100	0.00000	0.00004
44.44910	7.18686	280.64900	0.00000	0.00004
44.44910	7.18686	306.38900	0.00000	0.00003
44.44910	7.18686	334.48900	0.00000	0.00003
44.44910	7.18686	365.16700	0.00000	0.00003
44.44910	7.18686	398.65900	0.00000	0.00002
44.44910	7.18686	435.22200	0.00000	0.00002
44.44910	7.18686	475.13900	0.00000	0.00002
44.44910	7.18686	518.71700	0.00000	0.00001
44.44910	7.18686	566.29100	0.00000	0.00001
44.44910	7.18686	618.22900	0.00000	0.00001
44.44910	7.18686	674.93000	0.00000	0.00001
44.44910	7.18686	736.83200	0.00000	0.00000
44.44910	7.18686	804.41100	0.00000	0.00000
44.44910	7.18686	878.18800	0.00000	0.00000
44.44910	7.18686	958.73200	0.00000	0.00000
44.44910	7.18686	1046.66000	0.00000	0.00000
44.44910	7.18686	1142.66000	0.00000	0.00000
44.44910	7.18686	1247.46000	0.00000	0.00000
44.44910	7.18686	1361.87000	0.00000	0.00000
44.44910	7.18686	1486.77000	0.00000	0.00000
44.44910	7.18686	1623.13000	0.00000	0.00000
44.44910	7.18686	1772.00000	0.00000	0.00000
44.44910	7.18686	1934.52000	0.00000	0.00000
44.44910	7.18686	2111.95000	0.00000	0.00000
44.44910	7.18686	2305.65000	0.00000	0.00000
44.44910	7.18686	2517.11000	0.00000	0.00000
44.44910	7.18686	2747.97000	0.00000	0.00000
44.44910	7.41938	11.91840	0.00000	0.00000
44.44910	7.41938	13.01150	0.00000	0.00000
44.44910	7.41938	14.20490	0.00000	0.00000
44.44910	7.41938	15.50770	0.00000	0.00000
44.44910	7.41938	16.93000	0.00000	0.00000
44.44910	7.41938	18.48280	0.00000	0.00000
44.44910	7.41938	20.17790	0.00000	0.00000
44.44910	7.41938	22.02860	0.00000	0.00000
44.44910	7.41938	24.04890	0.00000	0.00000
44.44910	7.41938	26.25460	0.00000	0.00000
44.44910	7.41938	28.66250	0.00000	0.00000
44.44910	7.41938	31.29130	0.00000	0.00000
44.44910	7.41938	34.16130	0.00000	0.00000
44.44910	7.41938	37.29440	0.00000	0.00000
44.44910	7.41938	40.71490	0.00000	0.00000
44.44910	7.41938	44.44910	0.19579	0.00017
44.44910	7.41938	48.52570	0.00004	0.00054
44.44910	7.41938	52.97630	0.00004	0.00054
44.44910	7.41938	57.83510	0.00004	0.00050
44.44910	7.41938	63.13940	0.00004	0.00044
44.44910	7.41938	68.93030	0.00003	0.00040
44.44910	7.41938	75.25230	0.00003	0.00036
44.44910	7.41938	82.15410	0.00003	0.00032
44.44910	7.41938	89.68890	0.00003	0.00028
44.44910	7.41938	97.91480	0.00002	0.00025
44.44910	7.41938	106.89500	0.00002	0.00022
44.44910	7.41938	116.69900	0.00002	0.00019
44.44910	7.41938	127.40200	0.00001	0.00016
44.44910	7.41938	139.08700	0.00001	0.00013
44.44910	7.41938	151.84400	0.00001	0.00011
44.44910	7.41938	165.77000	0.00001	0.00009
44.44910	7.41938	180.97400	0.00001	0.00007
44.44910	7.41938	197.57200	0.00000	0.00006
44.44910	7.41938	215.69200	0.00000	0.00005
44.44910	7.41938	235.47500	0.00000	0.00004
44.44910	7.41938	257.07100	0.00000	0.00003
44.44910	7.41938	280.64900	0.00000	0.00003
44.44910	7.41938	306.38900	0.00000	0.00002
44.44910	7.41938	334.48900	0.00000	0.00002
44.44910	7.41938	365.16700	0.00000	0.00002
44.44910	7.41938	398.65900	0.00000	0.00002
44.44910	7.41938	435.22200	0.00000	0.00001
44.44910	7.41938	475.13900	0.00000	0.00001
44.44910	7.41938	518.71700	0.00000	0.00001
44.44910	7.41938	566.29100	0.00000	0.00001
44.44910	7.41938	618.22900	0.00000	0.00001
44.44910	7.41938	674.93000	0.00000	0.00001
44.44910	7.41938	736.83200	0.00000	0.00001
44.44910	7.41938	804.41100	0.00000	0.00000
44.44910	7.41938	878.18800	0.00000	0.00000
44.44910	7.41938	958.73200	0.00000	0.00000
44.44910	7.41938	1046.66000	0.00000	0.00000
44.44910	7.41938	1142.66000	0.00000	0.00000
44.44910	7.41938	1247.46000	0.00000	0.00000
44.44910	7.41938	1361.87000	0.00000	0.00000
44.44910	7.41938	1486.77000	0.00000	0.00000
44.44910	7.41938	1623.13000	0.00000	0.00000
44.44910	7.41938	1772.00000	0.00000	0.00000
44.44910	7.41938	1934.52000	0.00000	0.00000
44.44910	7.41938	2111.95000	0.00000	0.00000
44.44910	7.41938	2305.65000	0.00000	0.00000
44.44910	7.41938	2517.11000	0.00000	0.00000
44.44910	7.41938	2747.97000	0.00000	0.00000
44.44910	7.65191	11.91840	0.00000	0.00000
44.44910	7.65191	13.01150	0.00000	0.00000
44.44910	7.65191	14.20490	0.00000	0.00000
44.44910	7.65191	15.50770	0.00000	0.00000
44.44910	7.65191	16.93000	0.00000	0.00000
44.44910	7.65191	18.48280	0.00000	0.00000
44.44910	7.65191	20.17790	0.00000	0.00000
44.44910	7.65191	22.02860	0.00000	0.00000
44.44910	7.65191	24.04890	0.00000	0.00000
44.44910	7.65191	26.25460	0.00000	0.00000
44.44910	7.65191	28.66250	0.00000	0.00000
44.44910	7.65191	31.29130	0.00000	0.00000
44.44910	7.65191	34.16130	0.00000	0.00000
44.44910	7.65191	37.29440	0.00000	0.00000
44.44910	7.65191	40.71490	0.00000	0.00000
44.44910	7.65191	44.44910	0.22425	0.00020
44.44910	7.65191	48.52570	0.00212	0.00057
44.44910	7.65191	52.97630	0.00046	0.00057
44.44910	7.65191	57.83510	0.00021	0.00053
44.44910	7.65191	63.13940	0.00012	0.00047
44.44910	7.65191	68.93030	0.00009	0.00043
44.44910	7.65191	75.25230	0.00006	0.00039
44.44910	7.65191	82.15410	0.00005	0.00035
44.44910	7.65191	89.68890	0.00004	0.00032
44.44910	7.65191	97.91480	0.00004	0.00029
44.44910	7.65191	106.89500	0.00003	0.00026
44.44910	7.65191	116.69900	0.00003	0.00023
44.44910	7.65191	127.40200	0.00002	0.00020
44.44910	7.65191	139.08700	0.00002	0.00018
44.44910	7.65191	151.84400	0.00002	0.00016
44.44910	7.65191	165.77000	0.00002	0.00014
44.44910	7.65191	180.97400	0.00001	0.00012
44.44910	7.65191	197.57200	0.00001	0.00010
44.44910	7.65191	215.69200	0.00001	0.00008
44.44910	7.65191	235.47500	0.00001	0.00007
44.44910	7.65191	257.07100	0.00001	0.00006
44.44910	7.65191	280.64900	0.00000	0.00005
44.44910	7.65191	306.38900	0.00000	0.00004
44.44910	7.65191	334.48900	0.00000	0.00003
44.44910	7.65191	365.16700	0.00000	0.00002
44.44910	7.65191	398.65900	0.00000	0.00002
44.44910	7.65191	435.22200	0.00000	0.00001
44.44910	7.65191	475.13900	0.00000	0.00001
44.44910	7.65191	518.71700	0.00000	0.00001
44.44910	7.65191	566.29100	0.00000	0.00001
44.44910	7.65191	618.22900	0.00000	0.00001
44.44910	7.65191	674.93000	0.00000	0.00001
44.44910	7.65191	736.83200	0.00000	0.00000
44.44910	7.65191	804.41100	0.00000	0.00000
44.44910	7.65191	878.18800	0.00000	0.00000
44.44910	7.65191	958.73200	0.00000	0.00000
44.44910	7.65191	1046.66000	0.00000	0.00000
44.44910	7.65191	1142.66000	0.00000	0.00000
44.44910	7.65191	1247.46000	0.00000	0.00000
44.44910	7.65191	1361.87000	0.00000	0.00000
44.44910	7.65191	1486.77000	0.00000	0.00000
44.44910	7.65191	1623.13000	0.00000	0.00000
44.44910	7.65191	1772.00000	0.00000	0.00000
44.44910	7.65191	1934.52000	0.00000	0.00000
44.44910	7.65191	2111.95000	0.00000	0.00000
44.44910	7.65191	2305.65000	0.00000	0.00000
44.44910	7.65191	2517.11000	0.00000	0.00000
44.44910	7.65191	2747.97000	0.00000	0.00000
44.44910	7.88443	11.91840	0.00000	0.00000
44.44910	7.88443	13.01150	0.00000	0.00000
44.44910	7.88443	14.20490	0.00000	0.00000
44.44910	7.88443	15.50770	0.00000	0.00000
44.44910	7.88443	16.93000	0.00000	0.00000
44.44910	7.88443	18.48280	0.00000	0.00000
44.44910	7.88443	20.17790	0.00000	0.00000
44.44910	7.88443	22.02860	0.00000	0.00000
44.44910	7.88443	24.04890	0.00000	0.00000
44.44910	7.88443	26.25460	0.00000	0.00000
44.44910	7.88443	28.66250	0.00000	0.00000
44.44910	7.88443	31.29130	0.00000	0.00000
44.44910	7.88443	34.16130	0.00000	0.00000
44.44910	7.88443	37.29440	0.00000	0.00000
44.44910	7.88443	40.71490	0.00000	0.00000
44.44910	7.88443	44.44910	0.22266	0.00021
44.44910	7.88443	48.52570	0.01617	0.00058
44.44910	7.88443	52.97630	0.00588	0.00059
44.44910	7.88443	57.83510	0.00333	0.00055
44.44910	7.88443	63.13940	0.00220	0.00050
44.44910	7.88443	68.93030	0.00164	0.00046
44.44910	7.88443	75.25230	0.00130	0.00042
44.44910	7.88443	82.15410	0.00106	0.00038
44.44910	7.88443	89.68890	0.00088	0.00034
44.44910	7.88443	97.91480	0.00076	0.00031
44.44910	7.88443	106.89500	0.00065	0.00028
44.44910	7.88443	116.69900	0.00056	0.00025
44.44910	7.88443	127.40200	0.00048	0.00022
44.44910	7.88443	139.08700	0.00042	0.00020
44.44910	7.88443	151.84400	0.00037	0.00018
44.44910	7.88443	165.77000	0.00032	0.00016
44.44910	7.88443	180.97400	0.00028	0.00014
44.44910	7.88443	197.57200	0.00025	0.00013
44.44910	7.88443	215.69200	0.00021	0.00011
44.44910	7.88443	235.47500	0.00018	0.00010
44.44910	7.88443	257.07100	0.00015	0.00008
44.44910	7.88443	280.64900	0.00013	0.00007
44.44910	7.88443	306.38900	0.00011	0.00006
44.44910	7.88443	334.48900	0.00008	0.00005
44.44910	7.88443	365.16700	0.00006	0.00004
44.44910	7.88443	398.65900	0.00005	0.00003
44.44910	7.88443	435.22200	0.00003	0.00003
44.44910	7.88443	475.13900	0.00002	0.00002
44.44910	7.88443	518.71700	0.00001	0.00002
44.44910	7.88443	566.29100	0.00001	0.00001
44.44910	7.88443	618.22900	0.00000	0.00001
44.44910	7.88443	674.93000	0.00000	0.00001
44.44910	7.88443	736.83200	0.00000	0.00000
44.44910	7.88443	804.41100	0.00000	0.00000
44.44910	7.88443	878.18800	0.00000	0.00000
44.44910	7.88443	958.73200	0.00000	0.00000
44.44910	7.88443	1046.66000	0.00000	0.00000
44.44910	7.88443	1142.66000	0.00000	0.00000
44.44910	7.88443	1247.46000	0.00000	0.00000
44.44910	7.88443	1361.87000	0.00000	0.00000
44.44910	7.88443	1486.77000	0.00000	0.00000
44.44910	7.88443	1623.13000	0.00000	0.00000
44.44910	7.88443	1772.00000	0.00000	0.00000
44.44910	7.88443	1934.52000	0.00000	0.00000
44.44910	7.88443	2111.95000	0.00000	0.00000
44.44910	7.88443	2305.65000	0.00000	0.00000
44.44910	7.88443	2517.11000	0.00000	0.00000
44.44910	7.88443	2747.97000	0.00000	0.00000
44.44910	8.11696	11.91840	0.00000	0.00000
44.44910	8.11696	13.01150	0.00000	0.00000
44.44910	8.11696	14.20490	0.00000	0.00000
44.44910	8.11696	15.50770	0.00000	0.00000
44.44910	8.11696	16.93000	0.00000	0.00000
44.44910	8.11696	18.48280	0.00000	0.00000
44.44910	8.11696	20.17790	0.00000	0.00000
44.44910	8.11696	22.02860	0.00000	0.00000
44.44910	8.11696	24.04890	0.00000	0.00000
44.44910	8.11696	26.25460	0.00000	0.00000
44.44910	8.11696	28.66250	0.00000	0.00000
44.44910	8.11696	31.29130	0.00000	0.00000
44.44910	8.11696	34.16130	0.00000	0.00000
44.44910	8.11696	37.29440	0.00000	0.00000
44.44910	8.11696	40.71490	0.00000	0.00000
44.44910	8.11696	44.44910	0.16803	0.00019
44.44910	8.11696	48.52570	0.02464	0.00052
44.44910	8.11696	52.97630	0.01121	0.00055
44.44910	8.11696	57.83510	0.00720	0.00054
44.44910	8.11696	63.13940	0.00520	0.00051
44.44910	8.11696	68.93030	0.00412	0.00049
44.44910	8.11696	75.25230	0.00335	0.00046
44.44910	8.11696	82.15410	0.00280	0.00042
44.44910	8.11696	89.68890	0.00236	0.00039
44.44910	8.11696	97.91480	0.00206	0.00036
44.44910	8.11696	106.89500	0.00180	0.00033
44.44910	8.11696	116.69900	0.00158	0.00030
44.44910	8.11696	127.40200	0.00138	0.00027
44.44910	8.11696	139.08700	0.00123	0.00025
44.44910	8.11696	151.84400	0.00110	0.00023
44.44910	8.11696	165.77000	0.00097	0.00021
44.44910	8.11696	180.97400	0.00086	0.00019
44.44910	8.11696	197.57200	0.00077	0.00017
44.44910	8.11696	215.69200	0.00069	0.00016
44.44910	8.11696	235.47500	0.00061	0.00014
44.44910	8.11696	257.07100	0.00052	0.00013
44.44910	8.11696	280.64900	0.00046	0.00011
44.44910	8.11696	306.38900	0.00039	0.00010
44.44910	8.11696	334.48900	0.00033	0.00009
44.44910	8.11696	365.16700	0.00026	0.00008
44.44910	8.11696	398.65900	0.00021	0.00007
44.44910	8.11696	435.22200	0.00015	0.00006
44.44910	8.11696	475.13900	0.00011	0.00005
44.44910	8.11696	518.71700	0.00006	0.00004
44.44910	8.11696	566.29100	0.00004	0.00003
44.44910	8.11696	618.22900	0.00002	0.00002
44.44910	8.11696	674.93000	0.00001	0.00002
44.44910	8.11696	736.83200	0.00000	0.00001
44.44910	8.11696	804.41100	0.00000	0.00001
44.44910	8.11696	878.18800	0.00000	0.00000
44.44910	8.11696	958.73200	0.00000	0.00000
44.44910	8.11696	1046.66000	0.00000	0.00000
44.44910	8.11696	1142.66000	0.00000	0.00000
44.44910	8.11696	1247.46000	0.00000	0.00000
44.44910	8.11696	1361.87000	0.00000	0.00000
44.44910	8.11696	1486.77000	0.00000	0.00000
44.44910	8.11696	1623.13000	0.00000	0.00000
44.44910	8.11696	1772.00000	0.00000	0.00000
44.44910	8.11696	1934.52000	0.00000	0.00000
44.44910	8.11696	2111.95000	0.00000	0.00000
44.44910	8.11696	2305.65000	0.00000	0.00000
44.44910	8.11696	2517.11000	0.00000	0.00000
44.44910	8.11696	2747.97000	0.00000	0.00000
44.44910	8.34949	11.91840	0.00000	0.00000
44.44910	8.34949	13.01150	0.00000	0.00000
44.44910	8.34949	14.20490	0.00000	0.00000
44.44910	8.34949	15.50770	0.00000	0.00000
44.44910	8.34949	16.93000	0.00000	0.00000
44.44910	8.34949	18.48280	0.00000	0.00000
44.44910	8.34949	20.17790	0.00000	0.00000
44.44910	8.34949	22.02860	0.00000	0.00000
44.44910	8.34949	24.04890	0.00000	0.00000
44.44910	8.34949	26.25460	0.00000	0.00000
44.44910	8.34949	28.66250	0.00000	0.00000
44.44910	8.34949	31.29130	0.00000	0.00000
44.44910	8.34949	34.16130	0.00000	0.00000
44.44910	8.34949	37.29440	0.00000	0.00000
44.44910	8.34949	40.71490	0.00000	0.00000
44.44910	8.34949	44.44910	0.10856	0.00015
44.44910	8.34949	48.52570	0.01998	0.00041
44.44910	8.34949	52.97630	0.00997	0.00045
44.44910	8.34949	57.83510	0.00675	0.00046
44.44910	8.34949	63.13940	0.00506	0.00045
44.44910	8.34949	68.93030	0.00411	0.00045
44.44910	8.34949	75.25230	0.00341	0.00044
44.44910	8.34949	82.15410	0.00290	0.00042
44.44910	8.34949	89.68890	0.00248	0.00040
44.44910	8.34949	97.91480	0.00219	0.00039
44.44910	8.34949	106.89500	0.00193	0.00037
44.44910	8.34949	116.69900	0.00171	0.00035
44.44910	8.34949	127.40200	0.00150	0.00032
44.44910	8.34949	139.08700	0.00136	0.00031
44.44910	8.34949	151.84400	0.00122	0.00029
44.44910	8.34949	165.77000	0.00109	0.00027
44.44910	8.34949	180.97400	0.00097	0.00025
44.44910	8.34949	197.57200	0.00089	0.00023
44.44910	8.34949	215.69200	0.00080	0.00022
44.44910	8.34949	235.47500	0.00072	0.00020
44.44910	8.34949	257.07100	0.00064	0.00019
44.44910	8.34949	280.64900	0.00058	0.00018
44.44910	8.34949	306.38900	0.00051	0.00016
44.44910	8.34949	334.48900	0.00045	0.00015
44.44910	8.34949	365.16700	0.00038	0.00014
44.44910	8.34949	398.65900	0.00032	0.00013
44.44910	8.34949	435.22200	0.00025	0.00011
44.44910	8.34949	475.13900	0.00019	0.00010
44.44910	8.34949	518.71700	0.00013	0.00008
44.44910	8.34949	566.29100	0.00008	0.00007
44.44910	8.34949	618.22900	0.00004	0.00005
44.44910	8.34949	674.93000	0.00002	0.00004
44.44910	8.34949	736.83200	0.00001	0.00003
44.44910	8.34949	804.41100	0.00000	0.00002
44.44910	8.34949	878.18800	0.00000	0.00001
44.44910	8.34949	958.73200	0.00000	0.00001
44.44910	8.34949	1046.66000	0.00000	0.00000
44.44910	8.34949	1142.66000	0.00000	0.00000
44.44910	8.34949	1247.46000	0.00000	0.00000
44.44910	8.34949	1361.87000	0.00000	0.00000
44.44910	8.34949	1486.77000	0.00000	0.00000
44.44910	8.34949	1623.13000	0.00000	0.00000
44.44910	8.34949	1772.00000	0.00000	0.00000
44.44910	8.34949	1934.52000	0.00000	0.00000
44.44910	8.34949	2111.95000	0.00000	0.00000
44.44910	8.34949	2305.65000	0.00000	0.00000
44.44910	8.34949	2517.11000	0.00000	0.00000
44.44910	8.34949	2747.97000	0.00000	0.00000
44.44910	8.58201	11.91840	0.00000	0.00000
44.44910	8.58201	13.01150	0.00000	0.00000
44.44910	8.58201	14.20490	0.00000	0.00000
44.44910	8.58201	15.50770	0.00000	0.00000
44.44910	8.58201	16.93000	0.00000	0.00000
44.44910	8.58201	18.48280	0.00000	0.00000
44.44910	8.58201	20.17790	0.00000	0.00000
44.44910	8.58201	22.02860	0.00000	0.00000
44.44910	8.58201	24.04890	0.00000	0.00000
44.44910	8.58201	26.25460	0.00000	0.00000
44.44910	8.58201	28.66250	0.00000	0.00000
44.44910	8.58201	31.29130	0.00000	0.00000
44.44910	8.58201	34.16130	0.00000	0.00000
44.44910	8.58201	37.29440	0.00000	0.00000
44.44910	8.58201	40.71490	0.00000	0.00000
44.44910	8.58201	44.44910	0.06497	0.00011
44.44910	8.58201	48.52570	0.01340	0.00029
44.44910	8.58201	52.97630	0.00706	0.00033
44.44910	8.58201	57.83510	0.00495	0.00034
44.44910	8.58201	63.13940	0.00381	0.00035
44.44910	8.58201	68.93030	0.00315	0.00035
44.44910	8.58201	75.25230	0.00265	0.00035
44.44910	8.58201	82.15410	0.00228	0.00035
44.44910	8.58201	89.68890	0.00196	0.00035
44.44910	8.58201	97.91480	0.00174	0.00034
44.44910	8.58201	106.89500	0.00154	0.00034
44.44910	8.58201	116.69900	0.00136	0.00033
44.44910	8.58201	127.40200	0.00120	0.00032
44.44910	8.58201	139.08700	0.00108	0.00031
44.44910	8.58201	151.84400	0.00097	0.00030
44.44910	8.58201	165.77000	0.00087	0.00029
44.44910	8.58201	180.97400	0.00077	0.00027
44.44910	8.58201	197.57200	0.00071	0.00026
44.44910	8.58201	215.69200	0.00064	0.00025
44.44910	8.58201	235.47500	0.00057	0.00024
44.44910	8.58201	257.07100	0.00051	0.00023
44.44910	8.58201	280.64900	0.00047	0.00022
44.44910	8.58201	306.38900	0.00042	0.00021
44.44910	8.58201	334.48900	0.00038	0.00020
44.44910	8.58201	365.16700	0.00033	0.00018
44.44910	8.58201	398.65900	0.00029	0.00017
44.44910	8.58201	435.22200	0.00024	0.00016
44.44910	8.58201	475.13900	0.00019	0.00014
44.44910	8.58201	518.71700	0.00014	0.00013
44.44910	8.58201	566.29100	0.00009	0.00011
44.44910	8.58201	618.22900	0.00005	0.00009
44.44910	8.58201	674.93000	0.00003	0.00007
44.44910	8.58201	736.83200	0.00001	0.00005
44.44910	8.58201	804.41100	0.00000	0.00004
44.44910	8.58201	878.18800	0.00000	0.00003
44.44910	8.58201	958.73200	0.00000	0.00002
44.44910	8.58201	1046.66000	0.00000	0.00001
44.44910	8.58201	1142.66000	0.00000	0.00001
44.44910	8.58201	1247.46000	0.00000	0.00000
44.44910	8.58201	1361.87000	0.00000	0.00000
44.44910	8.58201	1486.77000	0.00000	0.00000
44.44910	8.58201	1623.13000	0.00000	0.00000
44.44910	8.58201	1772.00000	0.00000	0.00000
44.44910	8.58201	1934.52000	0.00000	0.00000
44.44910	8.58201	2111.95000	0.00000	0.00000
44.44910	8.58201	2305.65000	0.00000	0.00000
44.44910	8.58201	2517.11000	0.00000	0.00000
44.44910	8.58201	2747.97000	0.00000	0.00000
44.44910	8.81454	11.91840	0.00000	0.00000
44.44910	8.81454	13.01150	0.00000	0.00000
44.44910	8.81454	14.20490	0.00000	0.00000
44.44910	8.81454	15.50770	0.00000	0.00000
44.44910	8.81454	16.93000	0.00000	0.00000
44.44910	8.81454	18.48280	0.00000	0.00000
44.44910	8.81454	20.17790	0.00000	0.00000
44.44910	8.81454	22.02860	0.00000	0.00000
44.44910	8.81454	24.04890	0.00000	0.00000
44.44910	8.81454	26.25460	0.00000	0.00000
44.44910	8.81454	28.66250	0.00000	0.00000
44.44910	8.81454	31.29130	0.00000	0.00000
44.44910	8.81454	34.16130	0.00000	0.00000
44.44910	8.81454	37.29440	0.00000	0.00000
44.44910	8.81454	40.71490	0.00000	0.00000
44.44910	8.81454	44.44910	0.03880	0.00007
44.44910	8.81454	48.52570	0.00895	0.00019
44.44910	8.81454	52.97630	0.00508	0.00022
44.44910	8.81454	57.83510	0.00374	0.00024
44.44910	8.81454	63.13940	0.00297	0.00024
44.44910	8.81454	68.93030	0.00251	0.00025
44.44910	8.81454	75.25230	0.00214	0.00026
44.44910	8.81454	82.15410	0.00186	0.00026
44.44910	8.81454	89.68890	0.00161	0.00026
44.44910	8.81454	97.91480	0.00143	0.00027
44.44910	8.81454	106.89500	0.00126	0.00027
44.44910	8.81454	116.69900	0.00111	0.00027
44.44910	8.81454	127.40200	0.00097	0.00026
44.44910	8.81454	139.08700	0.00087	0.00026
44.44910	8.81454	151.84400	0.00077	0.00026
44.44910	8.81454	165.77000	0.00068	0.00026
44.44910	8.81454	180.97400	0.00059	0.00025
44.44910	8.81454	197.57200	0.00053	0.00025
44.44910	8.81454	215.69200	0.00047	0.00024
44.44910	8.81454	235.47500	0.00042	0.00023
44.44910	8.81454	257.07100	0.00037	0.00022
44.44910	8.81454	280.64900	0.00033	0.00022
44.44910	8.81454	306.38900	0.00030	0.00021
44.44910	8.81454	334.48900	0.00027	0.00020
44.44910	8.81454	365.16700	0.00023	0.00019
44.44910	8.81454	398.65900	0.00021	0.00018
44.44910	8.81454	435.22200	0.00018	0.00017
44.44910	8.81454	475.13900	0.00015	0.00016
44.44910	8.81454	518.71700	0.00011	0.00014
44.44910	8.81454	566.29100	0.00008	0.00013
44.44910	8.81454	618.22900	0.00005	0.00011
44.44910	8.81454	674.93000	0.00003	0.00009
44.44910	8.81454	736.83200	0.00001	0.00007
44.44910	8.81454	804.41100	0.00000	0.00006
44.44910	8.81454	878.18800	0.00000	0.00004
44.44910	8.81454	958.73200	0.00000	0.00003
44.44910	8.81454	1046.66000	0.00000	0.00002
44.44910	8.81454	1142.66000	0.00000	0.00001
44.44910	8.81454	1247.46000	0.00000	0.00001
44.44910	8.81454	1361.87000	0.00000	0.00000
44.44910	8.81454	1486.77000	0.00000	0.00000
44.44910	8.81454	1623.13000	0.00000	0.00000
44.44910	8.81454	1772.00000	0.00000	0.00000
44.44910	8.81454	1934.52000	0.00000	0.00000
44.44910	8.81454	2111.95000	0.00000	0.00000
44.44910	8.81454	2305.65000	0.00000	0.00000
44.44910	8.81454	2517.11000	0.00000	0.00000
44.44910	8.81454	2747.97000	0.00000	0.00000
44.44910	9.04706	11.91840	0.00000	0.00000
44.44910	9.04706	13.01150	0.00000	0.00000
44.44910	9.04706	14.20490	0.00000	0.00000
44.44910	9.04706	15.50770	0.00000	0.00000
44.44910	9.04706	16.93000	0.00000	0.00000
44.44910	9.04706	18.48280	0.00000	0.00000
44.44910	9.04706	20.17790	0.00000	0.00000
44.44910	9.04706	22.02860	0.00000	0.00000
44.44910	9.04706	24.04890	0.00000	0.00000
44.44910	9.04706	26.25460	0.00000	0.00000
44.44910	9.04706	28.66250	0.00000	0.00000
44.44910	9.04706	31.29130	0.00000	0.00000
44.44910	9.04706	34.16130	0.00000	0.00000
44.44910	9.04706	37.29440	0.00000	0.00000
44.44910	9.04706	40.71490	0.00000	0.00000
44.44910	9.04706	44.44910	0.02333	0.00004
44.44910	9.04706	48.52570	0.00625	0.00013
44.44910	9.04706	52.97630	0.00388	0.00014
